species,Experiment ID,Library ID,Anatomical entity ID,Anatomical entity name,Stage ID,Stage name,Sex,Strain,Platform ID,Library type,Library orientation,TPM expression threshold,FPKM expression threshold,Read count,Mapped read count,Min. read length,Max. read length,All genes percent present,Protein coding genes percent present,Intergenic regions percent present,Run IDs,Data source,Data source URL,Bgee normalized data URL,Raw file URL
Pan_troglodytes,GSE30352,SRX081962,UBERON:0002037,cerebellum,PtroDv:0000017,12-year-old stage (chimpanzee),male,NA,Illumina Genome Analyzer IIx,single,NA,0.288275,0.24671,19384434,11536746,0,0,57.08,76.68,29.38,SRR306818,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081962,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Pan_troglodytes/Pan_troglodytes_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081962
Pan_troglodytes,GSE30352,SRX081961,UBERON:0002037,cerebellum,PtroDv:0000050,44-year-old stage (chimpanzee),female,NA,Illumina Genome Analyzer IIx,single,NA,0.274511,0.287748,32043112,19355470,0,0,60.99,79.48,29.81,SRR306817,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081961,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Pan_troglodytes/Pan_troglodytes_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081961
Pan_troglodytes,GSE30352,SRX081968,UBERON:0002107,liver,PtroDv:0000017,12-year-old stage (chimpanzee),male,NA,Illumina Genome Analyzer IIx,single,NA,0.125792,0.148788,17876248,12373683,0,0,52.75,72.83,21.23,SRR306824,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081968,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Pan_troglodytes/Pan_troglodytes_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081968
Pan_troglodytes,GSE30352,SRX081967,UBERON:0002107,liver,PtroDv:0000050,44-year-old stage (chimpanzee),female,NA,Illumina Genome Analyzer IIx,single,NA,0.100887,0.11964,29737439,21392991,0,0,55.11,75,22.83,SRR306823,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081967,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Pan_troglodytes/Pan_troglodytes_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081967
Rattus_norvegicus,GSE41637,SRX196302,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.095569,0.077432,116656722,96886160,0,0,59.36,72.72,27.47,SRR594431,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196302,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196302
Rattus_norvegicus,GSE41637,SRX196293,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.075831,0.06635,114089612,98884553,0,0,56.26,70.95,25.47,SRR594422,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196293,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196293
Rattus_norvegicus,GSE41637,SRX196311,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.149401,0.092459,40114787,22285038,0,0,48.9,67.33,24.85,SRR594440,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196311,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196311
Rattus_norvegicus,GSE41637,SRX196307,UBERON:0000473,testis,UBERON:0000113,post-juvenile adult stage,male,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.503168,0.400028,114820645,92299054,0,0,58.18,66.13,15.06,SRR594436,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196307,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196307
Rattus_norvegicus,GSE41637,SRX196298,UBERON:0000473,testis,UBERON:0000113,post-juvenile adult stage,male,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.106998,0.100071,115244483,102482275,0,0,60.57,74.61,17.94,SRR594427,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196298,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196298
Rattus_norvegicus,GSE41637,SRX196316,UBERON:0000473,testis,UBERON:0000113,post-juvenile adult stage,male,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.177883,0.113078,40207033,25639651,0,0,52.77,70.06,16.69,SRR594445,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196316,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196316
Rattus_norvegicus,GSE41637,SRX196301,UBERON:0000948,heart,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.059718,0.054614,67008998,57816570,0,0,55.12,68.98,25.3,SRR594430,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196301,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196301
Rattus_norvegicus,GSE41637,SRX196292,UBERON:0000948,heart,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.080162,0.060249,35802852,18176437,0,0,46.57,64.15,24.07,SRR594421,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196292,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196292
Rattus_norvegicus,GSE41637,SRX196310,UBERON:0000948,heart,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.084828,0.064036,25869367,12951539,0,0,47.1,64.84,23.94,SRR594439,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196310,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196310
Rattus_norvegicus,GSE41637,SRX196299,UBERON:0000955,brain,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.194091,0.127548,96368839,73756503,0,0,62.1,73.58,27.54,SRR594428,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196299,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196299
Rattus_norvegicus,GSE41637,SRX196290,UBERON:0000955,brain,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.205585,0.126336,119038900,91913311,0,0,61.62,73.41,27.69,SRR594419,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196290,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196290
Rattus_norvegicus,GSE41637,SRX196308,UBERON:0000955,brain,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.286255,0.132919,32262802,16079651,0,0,49.77,68.06,24.66,SRR594437,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196308,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196308
Rattus_norvegicus,GSE41637,SRX196305,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.047468,0.041,65129431,56528797,0,0,54.64,69.65,24.06,SRR594434,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196305,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196305
Rattus_norvegicus,GSE41637,SRX196296,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.057162,0.035451,37154959,22003419,0,0,45.81,63.7,22.2,SRR594425,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196296,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196296
Rattus_norvegicus,GSE41637,SRX196314,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.029104,0.017871,41026885,25709693,0,0,46.09,64.5,21.26,SRR594443,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196314,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196314
Rattus_norvegicus,GSE41637,SRX196300,UBERON:0001155,colon,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.117559,0.108174,73664290,59097610,0,0,59.93,74.12,27.45,SRR594429,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196300,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196300
Rattus_norvegicus,GSE41637,SRX196291,UBERON:0001155,colon,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.228132,0.225297,112971298,81288564,0,0,57.64,70.85,26.66,SRR594420,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196291,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196291
Rattus_norvegicus,GSE41637,SRX196309,UBERON:0001155,colon,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.15238,0.093204,33871058,16304612,0,0,49.81,68.52,25.06,SRR594438,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196309,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196309
Rattus_norvegicus,GSE41637,SRX196304,UBERON:0002048,lung,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.204322,0.141232,84087214,63679945,0,0,59.97,73.04,28.1,SRR594433,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196304,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196304
Rattus_norvegicus,GSE41637,SRX196295,UBERON:0002048,lung,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.218868,0.166456,117269672,89010596,0,0,59.38,71.98,28.28,SRR594424,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196295,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196295
Rattus_norvegicus,GSE41637,SRX196313,UBERON:0002048,lung,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.244851,0.125497,20835407,10609495,0,0,50.14,68.76,27.1,SRR594442,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196313,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196313
Rattus_norvegicus,GSE41637,SRX196306,UBERON:0002106,spleen,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.148713,0.141886,112500969,85329281,0,0,58.1,70.41,26.03,SRR594435,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196306,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196306
Rattus_norvegicus,GSE41637,SRX196297,UBERON:0002106,spleen,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina HiSeq 2000,paired,NA,0.170187,0.160882,108073128,78600753,0,0,58.33,70.28,26.96,SRR594426,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196297,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196297
Rattus_norvegicus,GSE41637,SRX196315,UBERON:0002106,spleen,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.12193,0.091547,29882026,15110472,0,0,48.87,66.82,24.66,SRR594444,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196315,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196315
Rattus_norvegicus,GSE41637,SRX196303,UBERON:0002107,liver,UBERON:0000113,post-juvenile adult stage,NA,BN/SsNHsd,Illumina HiSeq 2000,paired,NA,0.071382,0.05417,131658529,113528835,0,0,53.37,66.29,22.18,SRR594432,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196303,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196303
Rattus_norvegicus,GSE41637,SRX196294,UBERON:0002107,liver,UBERON:0000113,post-juvenile adult stage,NA,F344/Cr1,Illumina Genome Analyzer IIx,paired,NA,0.080303,0.048335,26181362,16990197,0,0,45.31,62.58,21.53,SRR594423,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196294,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196294
Rattus_norvegicus,GSE41637,SRX196312,UBERON:0002107,liver,UBERON:0000113,post-juvenile adult stage,NA,Sprague-Dawley,Illumina HiSeq 2000,paired,NA,0.090815,0.056976,42043440,23653707,0,0,44.29,61.13,22.19,SRR594441,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196312,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196312
Rattus_norvegicus,GSE43013,SRX211665,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.059123,0.050685,15742398,13851333,0,0,54.23,71.37,23.83,SRR636925,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211665,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211665
Rattus_norvegicus,GSE43013,SRX211666,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.071972,0.059089,19030539,16477347,0,0,55.24,71.86,24.54,SRR636926,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211666,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211666
Rattus_norvegicus,GSE43013,SRX211667,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.069989,0.061382,15437892,13370038,0,0,53.83,70.65,24.07,SRR636927,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211667,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211667
Rattus_norvegicus,GSE43013,SRX211710,UBERON:0000955,brain,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.13281,0.089763,17132240,13965453,0,0,56.85,73,25.47,SRR636970,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211710,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211710
Rattus_norvegicus,GSE43013,SRX211711,UBERON:0000955,brain,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.23988,0.14817,12301330,9321328,0,0,55.8,71.37,25.52,SRR636971,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211711,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211711
Rattus_norvegicus,GSE43013,SRX211712,UBERON:0000955,brain,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.175195,0.112834,12885793,10214816,0,0,56.17,72.35,25.69,SRR636972,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211712,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211712
Rattus_norvegicus,GSE43013,SRX211615,UBERON:0002107,liver,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.121258,0.090673,20232193,17120728,0,0,49.65,64.44,20.02,SRR636875,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211615,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211615
Rattus_norvegicus,GSE43013,SRX211616,UBERON:0002107,liver,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.13007,0.095819,18720323,15756581,0,0,50.18,65.09,20.24,SRR636876,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211616,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211616
Rattus_norvegicus,GSE43013,SRX211617,UBERON:0002107,liver,UBERON:0000113,post-juvenile adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.136732,0.099516,15322801,12932184,0,0,49.03,63.9,20.02,SRR636877,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211617,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211617
Sus_scrofa,GSE43013,SRX211668,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.103137,0.104805,14809877,11664914,0,0,67,75.56,23.48,SRR636928,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211668,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Sus_scrofa/Sus_scrofa_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211668
Sus_scrofa,GSE43013,SRX211669,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.127774,0.148017,17031544,12808074,0,0,67.49,75.58,24.36,SRR636929,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211669,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Sus_scrofa/Sus_scrofa_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211669
Sus_scrofa,GSE43013,SRX211713,UBERON:0000451,prefrontal cortex,UBERON:0018241,prime adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.240257,0.200811,15611289,11100933,0,0,70.11,78.6,25.42,SRR636973,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211713,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Sus_scrofa/Sus_scrofa_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211713
Sus_scrofa,GSE43013,SRX211714,UBERON:0000451,prefrontal cortex,UBERON:0018241,prime adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.212674,0.174462,34185836,24217632,0,0,71.2,79.23,25.39,SRR636974,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211714,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Sus_scrofa/Sus_scrofa_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211714
Sus_scrofa,GSE43013,SRX211621,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.14849299999999999,0.114184,15767360,12413638,0,0,63.57,71.51,22.41,SRR636881,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211621,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Sus_scrofa/Sus_scrofa_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211621
Sus_scrofa,GSE43013,SRX211622,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,wild-type,Illumina Genome Analyzer IIx,paired,NA,0.147771,0.109599,15076919,11841855,0,0,63.5,71.51,22.83,SRR636882,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211622,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Sus_scrofa/Sus_scrofa_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211622
